# goal planned for: G2
# Kw_r1_P = (Kw r1 pallet-at_bay2)
# K_r2_Kw_r1_P = (K r2 (Kw r1 pallet-at_bay2))
# Kw_r2_P = (Kw r2 pallet-at_bay2)
wall_s,sim_s,phase,Kw_r1_P,K_r2_Kw_r1_P,Kw_r2_P
126.027,121.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
126.527,121.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
127.027,122.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
127.527,122.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
128.027,123.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
128.527,123.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
129.027,124.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
129.527,124.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
130.027,125.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
130.527,125.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
131.027,126.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
131.527,126.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
132.027,127.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
132.53,127.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
133.027,127.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
133.527,128.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
134.027,128.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
134.527,129.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
135.027,129.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
135.527,130,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
136.027,130.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
136.527,131,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
137.027,131.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
137.527,132,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
138.027,132.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
138.527,133,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
139.027,133.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
139.527,134,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
140.027,134.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
140.527,135,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
141.027,135.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
141.527,136,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
142.027,136.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
142.527,137,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
143.027,137.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
143.527,138,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
144.027,138.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
144.527,139,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
145.027,139.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
145.527,140,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
146.027,140.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
146.527,141,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
147.027,141.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
147.527,142,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
148.028,142.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
148.527,142.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
149.027,143.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
149.527,143.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
150.027,144.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
150.527,144.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
151.027,145.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
151.527,145.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
152.027,146.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
152.527,146.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
153.027,147.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
153.527,147.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
154.027,148.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
154.528,148.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
155.027,149.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
155.527,149.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
156.027,150,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
156.527,150.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
157.027,151,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
157.527,151.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
158.027,152,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
158.527,152.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
159.027,153,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
159.527,153.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
160.027,154,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
160.528,154.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
161.027,154.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
161.527,155.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
162.027,155.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
162.527,156.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
163.027,156.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
163.527,157.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
164.027,157.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
164.527,158.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
165.027,158.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
165.527,159.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
166.027,159.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
166.527,160.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
167.027,160.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
167.527,161.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
168.027,161.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
168.527,162.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
169.027,162.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
169.527,163.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
170.027,163.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
170.527,164.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
171.027,164.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
171.527,165.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
172.027,165.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
172.527,166.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
173.027,166.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
173.527,167.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
174.027,167.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
174.527,168.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
175.027,168.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
175.527,169.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
176.027,169.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
176.527,170.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
177.027,170.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
177.527,171.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
178.027,171.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
178.527,172.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
179.027,172.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
179.527,173.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
180.027,173.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
180.527,174.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
181.027,174.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
181.527,175.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
182.027,175.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
182.527,176.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
183.027,176.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
183.527,177.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
184.027,177.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
184.527,178.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
185.027,178.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
185.527,179.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
186.027,179.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
186.527,180.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
187.027,180.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
187.527,181,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
188.027,181.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
188.527,182,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
189.027,182.5,"PLANNING: asking ePlanSys for a policy",FALSE,FALSE,FALSE
189.527,183,"PLANNING: asking ePlanSys for a policy",FALSE,FALSE,FALSE
190.027,183.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
190.527,184,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
191.027,184.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
191.527,185,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
192.029,185.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
192.527,185.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
193.027,186.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
193.527,186.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
194.027,187,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
194.529,187.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
195.027,187.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
195.527,188.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
196.027,188.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
196.527,189.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
197.027,189.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
197.527,190.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
198.027,190.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
198.527,191.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
199.027,191.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
199.527,192.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
200.028,192.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
200.527,193.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
201.027,193.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
201.527,194.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
202.027,194.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
202.527,195.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
203.027,195.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
203.527,196.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
204.027,196.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
204.527,197.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
205.027,197.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
205.527,198.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
206.027,198.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
206.527,199.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
207.027,199.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
207.527,200.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
208.027,200.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
208.527,201.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
209.027,201.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
209.527,202.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
210.026,202.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
210.527,203.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
211.026,203.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
211.527,204,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
212.027,204.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
212.526,205,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
213.026,205.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
213.526,206,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
214.026,206.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
214.526,207,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
215.026,207.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
215.527,208,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
216.027,208.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
216.527,208.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
217.027,209.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
217.526,209.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
218.027,210.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
218.527,210.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
219.027,211.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
219.527,211.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
220.027,212.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
220.528,212.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
221.027,213.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
221.526,213.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
222.027,214.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
222.527,214.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
223.026,215.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
223.526,215.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
224.027,216.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
224.526,216.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
225.027,217.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
225.526,217.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
226.026,218.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
226.526,218.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
227.026,219.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
227.526,219.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
228.026,220.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
228.526,220.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
229.026,221.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
229.526,221.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
230.026,222.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
230.526,222.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
231.026,223.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
231.526,223.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
232.026,224.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
232.526,224.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
233.026,225.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
233.526,225.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
234.026,226.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
234.526,226.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
235.026,227.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
235.526,227.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
236.026,228.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
236.526,228.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
237.026,229.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
237.526,229.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
238.026,230.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
238.526,230.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
239.026,231.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
239.526,231.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
240.026,232.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
240.526,232.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
241.026,233.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
241.526,233.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
242.026,234.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
242.526,234.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
243.026,235,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
243.526,235.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
244.026,236,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
244.526,236.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
245.026,237,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
245.526,237.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
246.027,238,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
246.526,238.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
247.026,239,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
247.526,239.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
248.026,239.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
248.526,240.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
249.026,240.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
249.526,241.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
250.026,241.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
250.526,242.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
251.026,242.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
251.526,243.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
252.026,243.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
252.526,244.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
253.026,244.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
253.526,245.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
254.026,245.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
254.526,245.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
255.026,246.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
255.526,246.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
256.026,247.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
256.526,247.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
257.026,248.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
257.526,248.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
258.026,249.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
258.526,249.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
259.026,250.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
259.526,250.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
260.026,251.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
260.526,251.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
261.026,252.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
261.526,252.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
262.026,253,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
262.526,253.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
263.026,254,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
263.526,254.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
264.027,254.9,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
264.526,255.4,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
265.026,255.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
265.526,256.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
266.026,256.8,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
266.526,257.3,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
267.026,257.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
267.526,258.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
268.026,258.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
268.526,259.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
269.026,259.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
269.526,260.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
270.026,260.7,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
270.526,261.2,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
271.026,261.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
271.526,262.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
272.026,262.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
272.526,263.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
273.026,263.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
273.526,264.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
274.026,264.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
274.526,265.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
275.026,265.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
275.526,266.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
276.026,266.6,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
276.526,267.1,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
277.026,267.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
277.526,268,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
278.026,268.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
278.526,269,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
279.026,269.5,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
279.526,270,"POLICY: 6 nodes, branching",FALSE,FALSE,FALSE
